Hour,Source,Destination,Flag,Length,Protocol
11:42:06.685936,190-0-175-100.gba.solunet.com.ar.2739,184.107.43.74.http,S,120,IP
11:42:06.685953,190-0-175-100.gba.solunet.com.ar.2740,184.107.43.74.http,S,120,IP
11:42:06.685969,190-0-175-100.gba.solunet.com.ar.2741,184.107.43.74.http,S,120,IP
11:42:06.685985,190-0-175-100.gba.solunet.com.ar.2742,184.107.43.74.http,S,120,IP
11:42:06.686001,190-0-175-100.gba.solunet.com.ar.2743,184.107.43.74.http,S,120,IP
11:42:06.686017,190-0-175-100.gba.solunet.com.ar.2744,184.107.43.74.http,S,120,IP
11:42:06.686033,190-0-175-100.gba.solunet.com.ar.2745,184.107.43.74.http,S,120,IP
11:42:06.686049,190-0-175-100.gba.solunet.com.ar.2746,184.107.43.74.http,S,120,IP
11:42:06.686065,190-0-175-100.gba.solunet.com.ar.2747,184.107.43.74.http,S,120,IP
11:42:06.686081,190-0-175-100.gba.solunet.com.ar.2748,184.107.43.74.http,S,120,IP
11:42:06.686097,190-0-175-100.gba.solunet.com.ar.2749,184.107.43.74.http,S,120,IP
11:42:06.686113,190-0-175-100.gba.solunet.com.ar.2750,184.107.43.74.http,S,120,IP
11:42:06.686129,190-0-175-100.gba.solunet.com.ar.2751,184.107.43.74.http,S,120,IP
11:42:06.686146,190-0-175-100.gba.solunet.com.ar.2752,184.107.43.74.http,S,120,IP
11:42:06.686162,190-0-175-100.gba.solunet.com.ar.2753,184.107.43.74.http,S,120,IP
11:42:06.686178,190-0-175-100.gba.solunet.com.ar.2754,184.107.43.74.http,S,120,IP
11:42:06.686194,190-0-175-100.gba.solunet.com.ar.2755,184.107.43.74.http,S,120,IP
11:42:06.686210,190-0-175-100.gba.solunet.com.ar.2756,184.107.43.74.http,S,120,IP
11:42:06.686226,190-0-175-100.gba.solunet.com.ar.2757,184.107.43.74.http,S,120,IP
11:42:06.686243,190-0-175-100.gba.solunet.com.ar.2758,184.107.43.74.http,S,120,IP
11:42:06.686258,190-0-175-100.gba.solunet.com.ar.2759,184.107.43.74.http,S,120,IP
11:42:06.686275,190-0-175-100.gba.solunet.com.ar.2760,184.107.43.74.http,S,120,IP
11:42:06.686291,190-0-175-100.gba.solunet.com.ar.2761,184.107.43.74.http,S,120,IP
11:42:06.686307,190-0-175-100.gba.solunet.com.ar.2762,184.107.43.74.http,S,120,IP
11:42:06.686323,190-0-175-100.gba.solunet.com.ar.2763,184.107.43.74.http,S,120,IP
11:42:06.686339,190-0-175-100.gba.solunet.com.ar.2764,184.107.43.74.http,S,120,IP
11:42:06.686355,190-0-175-100.gba.solunet.com.ar.2765,184.107.43.74.http,S,120,IP
11:42:06.686372,190-0-175-100.gba.solunet.com.ar.2766,184.107.43.74.http,S,120,IP
11:42:06.686388,190-0-175-100.gba.solunet.com.ar.2767,184.107.43.74.http,S,120,IP
11:42:06.686404,190-0-175-100.gba.solunet.com.ar.2768,184.107.43.74.http,S,120,IP
11:42:06.686420,190-0-175-100.gba.solunet.com.ar.2769,184.107.43.74.http,S,120,IP
11:42:06.686436,190-0-175-100.gba.solunet.com.ar.2770,184.107.43.74.http,S,120,IP
11:42:06.686452,190-0-175-100.gba.solunet.com.ar.2771,184.107.43.74.http,S,120,IP
11:42:06.686468,190-0-175-100.gba.solunet.com.ar.2772,184.107.43.74.http,S,120,IP
11:42:06.686485,190-0-175-100.gba.solunet.com.ar.2773,184.107.43.74.http,S,120,IP
11:42:06.686501,190-0-175-100.gba.solunet.com.ar.2774,184.107.43.74.http,S,120,IP
11:42:06.686517,190-0-175-100.gba.solunet.com.ar.2775,184.107.43.74.http,S,120,IP
11:42:06.686534,190-0-175-100.gba.solunet.com.ar.2776,184.107.43.74.http,S,120,IP
11:42:06.686550,190-0-175-100.gba.solunet.com.ar.2777,184.107.43.74.http,S,120,IP
11:42:06.686566,190-0-175-100.gba.solunet.com.ar.2778,184.107.43.74.http,S,120,IP
11:42:06.686582,190-0-175-100.gba.solunet.com.ar.2779,184.107.43.74.http,S,120,IP
11:42:06.686599,190-0-175-100.gba.solunet.com.ar.2780,184.107.43.74.http,S,120,IP
11:42:06.686615,190-0-175-100.gba.solunet.com.ar.2781,184.107.43.74.http,S,120,IP
11:42:06.686640,190-0-175-100.gba.solunet.com.ar.2782,184.107.43.74.http,S,120,IP
11:42:06.686659,190-0-175-100.gba.solunet.com.ar.2783,184.107.43.74.http,S,120,IP
11:42:06.686678,190-0-175-100.gba.solunet.com.ar.2784,184.107.43.74.http,S,120,IP
11:42:06.686697,190-0-175-100.gba.solunet.com.ar.2785,184.107.43.74.http,S,120,IP
11:42:06.686716,190-0-175-100.gba.solunet.com.ar.2786,184.107.43.74.http,S,120,IP
11:42:06.686735,190-0-175-100.gba.solunet.com.ar.2787,184.107.43.74.http,S,120,IP
11:42:06.686754,190-0-175-100.gba.solunet.com.ar.2788,184.107.43.74.http,S,120,IP
11:42:06.686773,190-0-175-100.gba.solunet.com.ar.2789,184.107.43.74.http,S,120,IP
11:42:06.686792,190-0-175-100.gba.solunet.com.ar.2790,184.107.43.74.http,S,120,IP
11:42:06.686808,190-0-175-100.gba.solunet.com.ar.2791,184.107.43.74.http,S,120,IP
11:42:06.686825,190-0-175-100.gba.solunet.com.ar.f5-globalsite,184.107.43.74.http,S,120,IP
11:42:06.686841,190-0-175-100.gba.solunet.com.ar.2793,184.107.43.74.http,S,120,IP
11:42:06.686857,190-0-175-100.gba.solunet.com.ar.2794,184.107.43.74.http,S,120,IP
11:42:06.686873,190-0-175-100.gba.solunet.com.ar.2795,184.107.43.74.http,S,120,IP
11:42:06.686889,190-0-175-100.gba.solunet.com.ar.2796,184.107.43.74.http,S,120,IP
11:42:06.686906,190-0-175-100.gba.solunet.com.ar.2797,184.107.43.74.http,S,120,IP
11:42:06.686922,190-0-175-100.gba.solunet.com.ar.2798,184.107.43.74.http,S,120,IP
11:42:06.686938,190-0-175-100.gba.solunet.com.ar.2799,184.107.43.74.http,S,120,IP
11:42:06.686954,190-0-175-100.gba.solunet.com.ar.2800,184.107.43.74.http,S,120,IP
11:42:06.686970,190-0-175-100.gba.solunet.com.ar.2801,184.107.43.74.http,S,120,IP
11:42:06.686986,190-0-175-100.gba.solunet.com.ar.2802,184.107.43.74.http,S,120,IP
11:42:06.687002,190-0-175-100.gba.solunet.com.ar.2803,184.107.43.74.http,S,120,IP
11:42:06.687019,190-0-175-100.gba.solunet.com.ar.2804,184.107.43.74.http,S,120,IP
11:42:06.687035,190-0-175-100.gba.solunet.com.ar.2805,184.107.43.74.http,S,120,IP
11:42:06.687051,190-0-175-100.gba.solunet.com.ar.2806,184.107.43.74.http,S,120,IP
11:42:06.687067,190-0-175-100.gba.solunet.com.ar.2807,184.107.43.74.http,S,120,IP
11:42:06.687083,190-0-175-100.gba.solunet.com.ar.2808,184.107.43.74.http,S,120,IP
11:42:06.687099,190-0-175-100.gba.solunet.com.ar.2809,184.107.43.74.http,S,120,IP
11:42:06.687116,190-0-175-100.gba.solunet.com.ar.2810,184.107.43.74.http,S,120,IP
11:42:06.687132,190-0-175-100.gba.solunet.com.ar.gsiftp,184.107.43.74.http,S,120,IP
11:42:06.687148,190-0-175-100.gba.solunet.com.ar.2812,184.107.43.74.http,S,120,IP
11:42:06.687164,190-0-175-100.gba.solunet.com.ar.2813,184.107.43.74.http,S,120,IP
11:42:06.687180,190-0-175-100.gba.solunet.com.ar.2814,184.107.43.74.http,S,120,IP
11:42:06.687196,190-0-175-100.gba.solunet.com.ar.2815,184.107.43.74.http,S,120,IP
11:42:06.687212,190-0-175-100.gba.solunet.com.ar.2816,184.107.43.74.http,S,120,IP
11:42:06.687228,190-0-175-100.gba.solunet.com.ar.2817,184.107.43.74.http,S,120,IP
11:42:06.687244,190-0-175-100.gba.solunet.com.ar.2818,184.107.43.74.http,S,120,IP
11:42:06.687260,190-0-175-100.gba.solunet.com.ar.2819,184.107.43.74.http,S,120,IP
11:42:06.687277,190-0-175-100.gba.solunet.com.ar.2820,184.107.43.74.http,S,120,IP
11:42:06.687293,190-0-175-100.gba.solunet.com.ar.2821,184.107.43.74.http,S,120,IP
11:42:06.687309,190-0-175-100.gba.solunet.com.ar.2822,184.107.43.74.http,S,120,IP
11:42:06.687325,190-0-175-100.gba.solunet.com.ar.2823,184.107.43.74.http,S,120,IP
11:42:06.687341,190-0-175-100.gba.solunet.com.ar.2824,184.107.43.74.http,S,120,IP
11:42:06.687357,190-0-175-100.gba.solunet.com.ar.2825,184.107.43.74.http,S,120,IP
11:42:06.687373,190-0-175-100.gba.solunet.com.ar.2826,184.107.43.74.http,S,120,IP
11:42:06.687389,190-0-175-100.gba.solunet.com.ar.2827,184.107.43.74.http,S,120,IP
11:42:06.687406,190-0-175-100.gba.solunet.com.ar.2828,184.107.43.74.http,S,120,IP
11:42:06.687422,190-0-175-100.gba.solunet.com.ar.2829,184.107.43.74.http,S,120,IP
11:42:06.687438,190-0-175-100.gba.solunet.com.ar.2830,184.107.43.74.http,S,120,IP
11:42:06.687454,190-0-175-100.gba.solunet.com.ar.2831,184.107.43.74.http,S,120,IP
11:42:06.687471,190-0-175-100.gba.solunet.com.ar.2832,184.107.43.74.http,S,120,IP
11:42:06.687487,190-0-175-100.gba.solunet.com.ar.2833,184.107.43.74.http,S,120,IP
11:42:06.687504,190-0-175-100.gba.solunet.com.ar.2834,184.107.43.74.http,S,120,IP
11:42:06.687529,190-0-175-100.gba.solunet.com.ar.2835,184.107.43.74.http,S,120,IP
11:42:06.687548,190-0-175-100.gba.solunet.com.ar.2836,184.107.43.74.http,S,120,IP
11:42:06.687567,190-0-175-100.gba.solunet.com.ar.2837,184.107.43.74.http,S,120,IP
11:42:06.687586,190-0-175-100.gba.solunet.com.ar.2838,184.107.43.74.http,S,120,IP
11:42:06.687605,190-0-175-100.gba.solunet.com.ar.2839,184.107.43.74.http,S,120,IP
11:42:06.687624,190-0-175-100.gba.solunet.com.ar.2840,184.107.43.74.http,S,120,IP
11:42:06.687643,190-0-175-100.gba.solunet.com.ar.2841,184.107.43.74.http,S,120,IP
11:42:06.687662,190-0-175-100.gba.solunet.com.ar.2842,184.107.43.74.http,S,120,IP
11:42:06.687681,190-0-175-100.gba.solunet.com.ar.2843,184.107.43.74.http,S,120,IP
11:42:06.687700,190-0-175-100.gba.solunet.com.ar.2844,184.107.43.74.http,S,120,IP
11:42:06.687716,190-0-175-100.gba.solunet.com.ar.2845,184.107.43.74.http,S,120,IP
11:42:06.687733,190-0-175-100.gba.solunet.com.ar.2846,184.107.43.74.http,S,120,IP
11:42:06.687749,190-0-175-100.gba.solunet.com.ar.2847,184.107.43.74.http,S,120,IP
11:42:06.687765,190-0-175-100.gba.solunet.com.ar.2848,184.107.43.74.http,S,120,IP
11:42:06.687781,190-0-175-100.gba.solunet.com.ar.2849,184.107.43.74.http,S,120,IP
11:42:06.687797,190-0-175-100.gba.solunet.com.ar.2850,184.107.43.74.http,S,120,IP
11:42:06.687813,190-0-175-100.gba.solunet.com.ar.2851,184.107.43.74.http,S,120,IP
11:42:06.687830,190-0-175-100.gba.solunet.com.ar.2852,184.107.43.74.http,S,120,IP
11:42:06.687846,190-0-175-100.gba.solunet.com.ar.2853,184.107.43.74.http,S,120,IP
11:42:06.687862,190-0-175-100.gba.solunet.com.ar.2854,184.107.43.74.http,S,120,IP
11:42:06.687878,190-0-175-100.gba.solunet.com.ar.2855,184.107.43.74.http,S,120,IP
11:42:06.687894,190-0-175-100.gba.solunet.com.ar.2856,184.107.43.74.http,S,120,IP
11:42:06.687911,190-0-175-100.gba.solunet.com.ar.2857,184.107.43.74.http,S,120,IP
11:42:06.687927,190-0-175-100.gba.solunet.com.ar.2858,184.107.43.74.http,S,120,IP
11:42:06.687943,190-0-175-100.gba.solunet.com.ar.2859,184.107.43.74.http,S,120,IP
11:42:06.687959,190-0-175-100.gba.solunet.com.ar.2860,184.107.43.74.http,S,120,IP
11:42:06.687976,190-0-175-100.gba.solunet.com.ar.2861,184.107.43.74.http,S,120,IP
11:42:06.687992,190-0-175-100.gba.solunet.com.ar.2862,184.107.43.74.http,S,120,IP
11:42:06.688008,190-0-175-100.gba.solunet.com.ar.2863,184.107.43.74.http,S,120,IP
11:42:06.688024,190-0-175-100.gba.solunet.com.ar.2864,184.107.43.74.http,S,120,IP
11:42:06.688040,190-0-175-100.gba.solunet.com.ar.2865,184.107.43.74.http,S,120,IP
11:42:06.688057,190-0-175-100.gba.solunet.com.ar.2866,184.107.43.74.http,S,120,IP
11:42:06.688073,190-0-175-100.gba.solunet.com.ar.2867,184.107.43.74.http,S,120,IP
11:42:06.688089,190-0-175-100.gba.solunet.com.ar.2868,184.107.43.74.http,S,120,IP
11:42:06.688105,190-0-175-100.gba.solunet.com.ar.2869,184.107.43.74.http,S,120,IP
11:42:06.688121,190-0-175-100.gba.solunet.com.ar.2870,184.107.43.74.http,S,120,IP
11:42:06.688138,190-0-175-100.gba.solunet.com.ar.2871,184.107.43.74.http,S,120,IP
11:42:06.688154,190-0-175-100.gba.solunet.com.ar.2872,184.107.43.74.http,S,120,IP
11:42:06.688170,190-0-175-100.gba.solunet.com.ar.2873,184.107.43.74.http,S,120,IP
11:42:06.688186,190-0-175-100.gba.solunet.com.ar.2874,184.107.43.74.http,S,120,IP
11:42:06.688202,190-0-175-100.gba.solunet.com.ar.2875,184.107.43.74.http,S,120,IP
11:42:06.688218,190-0-175-100.gba.solunet.com.ar.2876,184.107.43.74.http,S,120,IP
11:42:06.688234,190-0-175-100.gba.solunet.com.ar.2877,184.107.43.74.http,S,120,IP
11:42:06.688251,190-0-175-100.gba.solunet.com.ar.2878,184.107.43.74.http,S,120,IP
11:42:06.688267,190-0-175-100.gba.solunet.com.ar.2879,184.107.43.74.http,S,120,IP
11:42:06.688283,190-0-175-100.gba.solunet.com.ar.2880,184.107.43.74.http,S,120,IP
11:42:06.688299,190-0-175-100.gba.solunet.com.ar.2881,184.107.43.74.http,S,120,IP
11:42:06.688316,190-0-175-100.gba.solunet.com.ar.2882,184.107.43.74.http,S,120,IP
11:42:06.688332,190-0-175-100.gba.solunet.com.ar.2883,184.107.43.74.http,S,120,IP
11:42:06.688348,190-0-175-100.gba.solunet.com.ar.2884,184.107.43.74.http,S,120,IP
11:42:06.688364,190-0-175-100.gba.solunet.com.ar.2885,184.107.43.74.http,S,120,IP
11:42:06.688381,190-0-175-100.gba.solunet.com.ar.2886,184.107.43.74.http,S,120,IP
11:42:06.688397,190-0-175-100.gba.solunet.com.ar.2887,184.107.43.74.http,S,120,IP
11:42:06.688422,190-0-175-100.gba.solunet.com.ar.2888,184.107.43.74.http,S,120,IP
11:42:06.688441,190-0-175-100.gba.solunet.com.ar.2889,184.107.43.74.http,S,120,IP
11:42:06.688460,190-0-175-100.gba.solunet.com.ar.2890,184.107.43.74.http,S,120,IP
11:42:06.688480,190-0-175-100.gba.solunet.com.ar.2891,184.107.43.74.http,S,120,IP
11:42:06.688499,190-0-175-100.gba.solunet.com.ar.2892,184.107.43.74.http,S,120,IP
11:42:06.688518,190-0-175-100.gba.solunet.com.ar.2893,184.107.43.74.http,S,120,IP
11:42:06.688537,190-0-175-100.gba.solunet.com.ar.2894,184.107.43.74.http,S,120,IP
11:42:06.688556,190-0-175-100.gba.solunet.com.ar.2895,184.107.43.74.http,S,120,IP
11:42:06.688575,190-0-175-100.gba.solunet.com.ar.2896,184.107.43.74.http,S,120,IP
11:42:06.688594,190-0-175-100.gba.solunet.com.ar.2897,184.107.43.74.http,S,120,IP
11:42:06.688613,190-0-175-100.gba.solunet.com.ar.2898,184.107.43.74.http,S,120,IP
11:42:06.688630,190-0-175-100.gba.solunet.com.ar.2899,184.107.43.74.http,S,120,IP
11:42:06.688646,190-0-175-100.gba.solunet.com.ar.2900,184.107.43.74.http,S,120,IP
11:42:06.688662,190-0-175-100.gba.solunet.com.ar.2901,184.107.43.74.http,S,120,IP
11:42:06.688678,190-0-175-100.gba.solunet.com.ar.2902,184.107.43.74.http,S,120,IP
11:42:06.688694,190-0-175-100.gba.solunet.com.ar.2903,184.107.43.74.http,S,120,IP
11:42:06.688710,190-0-175-100.gba.solunet.com.ar.2904,184.107.43.74.http,S,120,IP
11:42:06.688736,190-0-175-100.gba.solunet.com.ar.2905,184.107.43.74.http,S,120,IP
11:42:06.688753,190-0-175-100.gba.solunet.com.ar.2906,184.107.43.74.http,S,120,IP
11:42:06.688769,190-0-175-100.gba.solunet.com.ar.2907,184.107.43.74.http,S,120,IP
11:42:06.688785,190-0-175-100.gba.solunet.com.ar.2908,184.107.43.74.http,S,120,IP
11:42:06.688801,190-0-175-100.gba.solunet.com.ar.2909,184.107.43.74.http,S,120,IP
11:42:06.688817,190-0-175-100.gba.solunet.com.ar.2910,184.107.43.74.http,S,120,IP
11:42:06.688833,190-0-175-100.gba.solunet.com.ar.2911,184.107.43.74.http,S,120,IP
11:42:06.688849,190-0-175-100.gba.solunet.com.ar.2912,184.107.43.74.http,S,120,IP
11:42:06.688865,190-0-175-100.gba.solunet.com.ar.2913,184.107.43.74.http,S,120,IP
11:42:06.688881,190-0-175-100.gba.solunet.com.ar.2914,184.107.43.74.http,S,120,IP
11:42:06.688898,190-0-175-100.gba.solunet.com.ar.2915,184.107.43.74.http,S,120,IP
11:42:06.688914,190-0-175-100.gba.solunet.com.ar.2916,184.107.43.74.http,S,120,IP
11:42:06.688930,190-0-175-100.gba.solunet.com.ar.2917,184.107.43.74.http,S,120,IP
11:42:06.688946,190-0-175-100.gba.solunet.com.ar.2918,184.107.43.74.http,S,120,IP
11:42:06.688962,190-0-175-100.gba.solunet.com.ar.2919,184.107.43.74.http,S,120,IP
11:42:06.688978,190-0-175-100.gba.solunet.com.ar.2920,184.107.43.74.http,S,120,IP
11:42:06.688995,190-0-175-100.gba.solunet.com.ar.2921,184.107.43.74.http,S,120,IP
11:42:06.689011,190-0-175-100.gba.solunet.com.ar.2922,184.107.43.74.http,S,120,IP
11:42:06.689027,190-0-175-100.gba.solunet.com.ar.2923,184.107.43.74.http,S,120,IP
11:42:06.689043,190-0-175-100.gba.solunet.com.ar.2924,184.107.43.74.http,S,120,IP
11:42:06.689059,190-0-175-100.gba.solunet.com.ar.2925,184.107.43.74.http,S,120,IP
11:42:06.689075,190-0-175-100.gba.solunet.com.ar.2926,184.107.43.74.http,S,120,IP
11:42:06.689091,190-0-175-100.gba.solunet.com.ar.2927,184.107.43.74.http,S,120,IP
11:42:06.689107,190-0-175-100.gba.solunet.com.ar.2928,184.107.43.74.http,S,120,IP
11:42:06.689124,190-0-175-100.gba.solunet.com.ar.2929,184.107.43.74.http,S,120,IP
11:42:06.689140,190-0-175-100.gba.solunet.com.ar.2930,184.107.43.74.http,S,120,IP
11:42:06.689156,190-0-175-100.gba.solunet.com.ar.2931,184.107.43.74.http,S,120,IP
11:42:06.689172,190-0-175-100.gba.solunet.com.ar.2932,184.107.43.74.http,S,120,IP
11:42:06.689188,190-0-175-100.gba.solunet.com.ar.2933,184.107.43.74.http,S,120,IP
11:42:06.689204,190-0-175-100.gba.solunet.com.ar.2934,184.107.43.74.http,S,120,IP
11:42:06.689221,190-0-175-100.gba.solunet.com.ar.2935,184.107.43.74.http,S,120,IP
11:42:06.689237,190-0-175-100.gba.solunet.com.ar.2936,184.107.43.74.http,S,120,IP
11:42:06.689254,190-0-175-100.gba.solunet.com.ar.2937,184.107.43.74.http,S,120,IP
11:42:06.689270,190-0-175-100.gba.solunet.com.ar.2938,184.107.43.74.http,S,120,IP
11:42:06.689286,190-0-175-100.gba.solunet.com.ar.2939,184.107.43.74.http,S,120,IP
11:42:06.689302,190-0-175-100.gba.solunet.com.ar.2940,184.107.43.74.http,S,120,IP
11:42:06.689329,190-0-175-100.gba.solunet.com.ar.2941,184.107.43.74.http,S,120,IP
11:42:06.689348,190-0-175-100.gba.solunet.com.ar.2942,184.107.43.74.http,S,120,IP
11:42:06.689364,192.168.190.130.50245,BP-Linux8.ssh,.,0,IP
11:42:06.689379,190-0-175-100.gba.solunet.com.ar.2943,184.107.43.74.http,S,120,IP
11:42:06.689399,190-0-175-100.gba.solunet.com.ar.2944,184.107.43.74.http,S,120,IP
11:42:06.689417,190-0-175-100.gba.solunet.com.ar.2945,184.107.43.74.http,S,120,IP
11:42:06.689436,190-0-175-100.gba.solunet.com.ar.2946,184.107.43.74.http,S,120,IP
11:42:06.689455,190-0-175-100.gba.solunet.com.ar.gpsd,184.107.43.74.http,S,120,IP
11:42:06.689474,190-0-175-100.gba.solunet.com.ar.2948,184.107.43.74.http,S,120,IP
11:42:06.689493,190-0-175-100.gba.solunet.com.ar.2949,184.107.43.74.http,S,120,IP
11:42:06.689513,190-0-175-100.gba.solunet.com.ar.2950,184.107.43.74.http,S,120,IP
11:42:06.689531,190-0-175-100.gba.solunet.com.ar.2951,184.107.43.74.http,S,120,IP
11:42:06.689551,190-0-175-100.gba.solunet.com.ar.2952,184.107.43.74.http,S,120,IP
11:42:06.689567,190-0-175-100.gba.solunet.com.ar.2953,184.107.43.74.http,S,120,IP
11:42:06.689583,190-0-175-100.gba.solunet.com.ar.2954,184.107.43.74.http,S,120,IP
11:42:06.689599,190-0-175-100.gba.solunet.com.ar.2955,184.107.43.74.http,S,120,IP
11:42:06.689615,190-0-175-100.gba.solunet.com.ar.2956,184.107.43.74.http,S,120,IP
11:42:06.689632,190-0-175-100.gba.solunet.com.ar.2957,184.107.43.74.http,S,120,IP
11:42:06.689648,190-0-175-100.gba.solunet.com.ar.2958,184.107.43.74.http,S,120,IP
11:42:06.689664,190-0-175-100.gba.solunet.com.ar.2959,184.107.43.74.http,S,120,IP
11:42:06.689680,190-0-175-100.gba.solunet.com.ar.2960,184.107.43.74.http,S,120,IP
11:42:06.689697,190-0-175-100.gba.solunet.com.ar.2961,184.107.43.74.http,S,120,IP
11:42:06.689713,190-0-175-100.gba.solunet.com.ar.2962,184.107.43.74.http,S,120,IP
11:42:06.689729,190-0-175-100.gba.solunet.com.ar.2963,184.107.43.74.http,S,120,IP
11:42:06.689745,190-0-175-100.gba.solunet.com.ar.2964,184.107.43.74.http,S,120,IP
11:42:06.689761,190-0-175-100.gba.solunet.com.ar.2965,184.107.43.74.http,S,120,IP
11:42:06.689777,190-0-175-100.gba.solunet.com.ar.2966,184.107.43.74.http,S,120,IP
11:42:06.689794,190-0-175-100.gba.solunet.com.ar.2967,184.107.43.74.http,S,120,IP
11:42:06.689810,190-0-175-100.gba.solunet.com.ar.2968,184.107.43.74.http,S,120,IP
11:42:06.689826,190-0-175-100.gba.solunet.com.ar.2969,184.107.43.74.http,S,120,IP
11:42:06.689842,190-0-175-100.gba.solunet.com.ar.2970,184.107.43.74.http,S,120,IP
11:42:06.689858,190-0-175-100.gba.solunet.com.ar.2971,184.107.43.74.http,S,120,IP
11:42:06.689875,190-0-175-100.gba.solunet.com.ar.2972,184.107.43.74.http,S,120,IP
11:42:06.689891,190-0-175-100.gba.solunet.com.ar.2973,184.107.43.74.http,S,120,IP
11:42:06.689907,190-0-175-100.gba.solunet.com.ar.2974,184.107.43.74.http,S,120,IP
11:42:06.689923,190-0-175-100.gba.solunet.com.ar.2975,184.107.43.74.http,S,120,IP
11:42:06.689940,190-0-175-100.gba.solunet.com.ar.2976,184.107.43.74.http,S,120,IP
11:42:06.689956,190-0-175-100.gba.solunet.com.ar.2977,184.107.43.74.http,S,120,IP
11:42:06.689972,190-0-175-100.gba.solunet.com.ar.2978,184.107.43.74.http,S,120,IP
11:42:06.689988,190-0-175-100.gba.solunet.com.ar.2979,184.107.43.74.http,S,120,IP
11:42:06.690004,190-0-175-100.gba.solunet.com.ar.2980,184.107.43.74.http,S,120,IP
11:42:06.690020,190-0-175-100.gba.solunet.com.ar.2981,184.107.43.74.http,S,120,IP
11:42:06.690037,190-0-175-100.gba.solunet.com.ar.2982,184.107.43.74.http,S,120,IP
11:42:06.690053,190-0-175-100.gba.solunet.com.ar.2983,184.107.43.74.http,S,120,IP
11:42:06.690069,190-0-175-100.gba.solunet.com.ar.2984,184.107.43.74.http,S,120,IP
11:42:06.690086,190-0-175-100.gba.solunet.com.ar.2985,184.107.43.74.http,S,120,IP
11:42:06.690102,190-0-175-100.gba.solunet.com.ar.2986,184.107.43.74.http,S,120,IP
11:42:06.690118,190-0-175-100.gba.solunet.com.ar.2987,184.107.43.74.http,S,120,IP
11:42:06.690134,190-0-175-100.gba.solunet.com.ar.afbackup,184.107.43.74.http,S,120,IP
11:42:06.690150,190-0-175-100.gba.solunet.com.ar.afmbackup,184.107.43.74.http,S,120,IP
11:42:06.690167,190-0-175-100.gba.solunet.com.ar.2990,184.107.43.74.http,S,120,IP
11:42:06.690183,190-0-175-100.gba.solunet.com.ar.2991,184.107.43.74.http,S,120,IP
11:42:06.690200,190-0-175-100.gba.solunet.com.ar.2992,184.107.43.74.http,S,120,IP
11:42:06.690216,190-0-175-100.gba.solunet.com.ar.2993,184.107.43.74.http,S,120,IP
11:42:06.690232,190-0-175-100.gba.solunet.com.ar.2994,184.107.43.74.http,S,120,IP
11:42:06.690248,190-0-175-100.gba.solunet.com.ar.2995,184.107.43.74.http,S,120,IP
11:42:06.690273,190-0-175-100.gba.solunet.com.ar.2996,184.107.43.74.http,S,120,IP
11:42:06.690292,190-0-175-100.gba.solunet.com.ar.2997,184.107.43.74.http,S,120,IP
11:42:06.690311,190-0-175-100.gba.solunet.com.ar.2998,184.107.43.74.http,S,120,IP
11:42:06.690330,190-0-175-100.gba.solunet.com.ar.2999,184.107.43.74.http,S,120,IP
11:42:06.690349,190-0-175-100.gba.solunet.com.ar.3000,184.107.43.74.http,S,120,IP
11:42:06.690368,190-0-175-100.gba.solunet.com.ar.3001,184.107.43.74.http,S,120,IP
11:42:06.690387,190-0-175-100.gba.solunet.com.ar.3002,184.107.43.74.http,S,120,IP
11:42:06.690406,190-0-175-100.gba.solunet.com.ar.3003,184.107.43.74.http,S,120,IP
